device,case_id,family,cells,rank,payload_bytes,consumers,reuse,working_records,cache,comparison,median_difference_us,ci_low,ci_high,winner,test_effect_mean_us,raw_p,test,multiple_testing_family,corrected_p
cuda,64,rank,576,8,18432,3,8,1,warm,D minus C,-433.3330000000001,-447.38899999999967,-413.9849999999997,D,-430.84736363636364,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,64,rank,576,8,18432,3,8,1,warm,G minus F,63.63600000000042,43.15300000000025,72.64000000000033,F,59.322636363636505,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,64,rank,576,8,18432,3,8,1,warm,F minus D,-18.158999999999878,-21.316999999999553,-1.5049999999996544,F,-13.406272727272752,0.01171875,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,64,rank,576,8,18432,3,8,1,warm,E minus D,300.2659999999994,292.5760000000005,302.20500000000015,D,297.5281818181818,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,65,rank,576,32,73728,3,8,1,warm,E minus C,-136.98899999999958,-162.33500000000004,-120.14699999999993,E,-141.32418181818173,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,65,rank,576,32,73728,3,8,1,warm,D minus C,-427.0229999999997,-450.24199999999996,-417.48799999999983,D,-430.4870909090909,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,65,rank,576,32,73728,3,8,1,warm,G minus F,47.92699999999968,39.97399999999993,57.207999999999856,F,49.70590909090895,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,65,rank,576,32,73728,3,8,1,warm,F minus D,-17.748000000000275,-21.111000000000104,-7.615999999999531,F,-17.991454545454395,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,65,rank,576,32,73728,3,8,1,warm,E minus D,287.2809999999997,281.2460000000001,297.31099999999947,D,289.1629090909091,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,66,rank,576,128,294912,3,8,1,warm,E minus C,-140.33200000000033,-143.59599999999955,-125.42700000000013,E,-136.8288181818183,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,66,rank,576,128,294912,3,8,1,warm,D minus C,-423.9079999999999,-433.27700000000004,-407.99800000000005,D,-424.45145454545457,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,66,rank,576,128,294912,3,8,1,warm,G minus F,49.12700000000018,37.73500000000013,65.13500000000022,F,24.729545454545526,0.4521484375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,66,rank,576,128,294912,3,8,1,warm,F minus D,-17.257999999999583,-31.919000000000096,-3.503000000000384,F,8.715818181818205,0.9990234375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,66,rank,576,128,294912,3,8,1,warm,E minus D,287.3059999999996,282.5709999999999,295.4799999999998,D,287.6226363636363,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,67,working_set,576,32,73728,3,8,1,warm,E minus C,-136.97499999999968,-145.10300000000052,-125.58500000000049,E,-136.12881818181802,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,67,working_set,576,32,73728,3,8,1,warm,D minus C,-426.3590000000004,-433.5919999999994,-411.02,D,-422.39818181818174,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,67,working_set,576,32,73728,3,8,1,warm,G minus F,46.52000000000044,37.00299999999993,55.46900000000028,F,46.89336363636378,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,67,working_set,576,32,73728,3,8,1,warm,F minus D,-10.65099999999984,-26.232999999999493,-3.675000000000182,F,-12.314727272727437,0.0439453125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,67,working_set,576,32,73728,3,8,1,warm,E minus D,285.43599999999947,281.25599999999986,292.6410000000001,D,286.2693636363637,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,68,working_set,576,32,73728,3,8,1,eviction_buffer,E minus C,-139.63299999999936,-155.98999999999978,-133.76099999999997,E,-136.8579090909091,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,68,working_set,576,32,73728,3,8,1,eviction_buffer,D minus C,-453.25199999999995,-464.5999999999999,-436.67300000000046,D,-453.51090909090914,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,68,working_set,576,32,73728,3,8,1,eviction_buffer,G minus F,45.125,30.056000000000495,57.7969999999998,F,44.46981818181819,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,68,working_set,576,32,73728,3,8,1,eviction_buffer,F minus D,-7.516000000000076,-21.399999999998954,-0.23400000000015098,F,-9.734363636363572,0.076171875,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,68,working_set,576,32,73728,3,8,1,eviction_buffer,E minus D,316.71400000000017,287.41900000000055,341.50700000000006,D,316.65300000000013,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,69,working_set,576,32,73728,3,8,16,warm,E minus C,-1949.9000000000015,-2135.4960000000065,-1783.7649999999958,E,-1953.8526363636324,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,69,working_set,576,32,73728,3,8,16,warm,D minus C,-6551.295999999969,-6847.011000000013,-6381.864000000012,D,-6581.27518181819,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,69,working_set,576,32,73728,3,8,16,warm,G minus F,114.87300000001778,-9.032000000013795,188.94599999999264,unresolved,96.34909090909191,0.02734375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,69,working_set,576,32,73728,3,8,16,warm,F minus D,-26.108999999985826,-153.94100000000253,37.38799999995899,unresolved,-58.7318181818115,0.16015625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,69,working_set,576,32,73728,3,8,16,warm,E minus D,4586.909999999985,4546.251000000033,4711.515000000007,D,4627.422545454558,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,70,working_set,576,32,73728,3,8,16,eviction_buffer,E minus C,-2120.792000000023,-2241.7150000000292,-1932.682999999979,E,-2089.4519090909084,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,70,working_set,576,32,73728,3,8,16,eviction_buffer,D minus C,-7258.713999999982,-7446.616000000031,-7185.006000000027,D,-7269.540272727273,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,70,working_set,576,32,73728,3,8,16,eviction_buffer,G minus F,-58.658000000014,-124.36700000000201,70.6430000000073,unresolved,-24.949181818176097,0.52734375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,70,working_set,576,32,73728,3,8,16,eviction_buffer,F minus D,-13.346000000008644,-65.19500000002154,102.21299999998882,unresolved,11.693818181817319,0.7197265625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,70,working_set,576,32,73728,3,8,16,eviction_buffer,E minus D,5159.65300000002,5073.751999999997,5284.989000000052,D,5180.088363636365,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,71,working_set,576,32,73728,3,8,128,warm,E minus C,-15885.456999999937,-19667.205000000366,-14626.948000000266,E,-19202.083909090856,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,71,working_set,576,32,73728,3,8,128,warm,D minus C,-53603.72499999995,-56115.5490000002,-52800.86899999954,D,-55436.07090909068,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,71,working_set,576,32,73728,3,8,128,warm,G minus F,106.5080000005546,-692.5819999995874,936.477000000159,unresolved,94.29054545459009,0.8603515625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,71,working_set,576,32,73728,3,8,128,warm,F minus D,378.1929999992426,66.77900000027148,1300.4270000005781,D,-2687.0557272727656,0.9755859375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,71,working_set,576,32,73728,3,8,128,warm,E minus D,37718.26800000001,36495.92600000018,40415.92400000038,D,36233.98699999983,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,72,working_set,576,32,73728,3,8,128,eviction_buffer,E minus C,-14781.100000000355,-15458.784999999509,-14308.860000000277,E,-10962.05418181821,0.0185546875,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,72,working_set,576,32,73728,3,8,128,eviction_buffer,D minus C,-58165.10399999967,-59091.60400000072,-57088.73200000008,D,-62226.288181818236,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,72,working_set,576,32,73728,3,8,128,eviction_buffer,G minus F,390.21300000027986,-1292.787999999855,1831.7119999994175,unresolved,1415.506636363597,0.484375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,72,working_set,576,32,73728,3,8,128,eviction_buffer,F minus D,682.9050000006973,-84.6899999998277,1687.555999999895,unresolved,3844.525272727222,0.0244140625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,72,working_set,576,32,73728,3,8,128,eviction_buffer,E minus D,43209.31100000048,42169.572000000015,44175.12500000023,D,51264.234000000026,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,73,interleaved_tenants,576,32,73728,3,1,16,warm,E minus C,-249.3680000000004,-260.503999999999,-234.9709999999991,E,-247.4080909090909,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,73,interleaved_tenants,576,32,73728,3,1,16,warm,D minus C,-818.1019999999985,-820.221,-786.7979999999993,D,-807.4386363636364,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,73,interleaved_tenants,576,32,73728,3,1,16,warm,G minus F,54.25999999999976,21.682000000000244,62.47700000000032,F,19.026000000000046,0.7109375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,73,interleaved_tenants,576,32,73728,3,1,16,warm,F minus D,-21.55299999999852,-37.671000000001186,-0.48100000000067666,F,11.972727272727049,0.994140625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,73,interleaved_tenants,576,32,73728,3,1,16,warm,E minus D,561.8789999999985,550.9460000000004,569.7399999999993,D,560.0305454545454,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,74,interleaved_tenants,576,32,73728,3,8,16,warm,E minus C,-1959.2809999999772,-1977.8840000000164,-1932.5880000000361,E,-1975.8599999999985,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,74,interleaved_tenants,576,32,73728,3,8,16,warm,D minus C,-6595.064999999948,-6698.489999999998,-6446.286000000015,D,-6584.212272727262,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
